symbol,language,region,quoteType,quoteSourceName,triggerable,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,trailingAnnualDividendRate,trailingAnnualDividendYield,firstTradeDateMilliseconds,priceHint,epsTrailingTwelveMonths,epsForward,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,marketState,earningsTimestampStart,earningsTimestampEnd,trailingPE,epsCurrentYear,priceEpsCurrentYear,prevName,nameChangeDate,dividendDate,displayName
DISHTV.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DISH TV INDIA LTD,Dish TV India Limited,finmb_9935514,Asia/Kolkata,IST,19800000.0,in_market,False,1.6000004,11.469537,1608717600.0,15.55,16.25,13.8 - 16.25,13.8,71110906.0,13.95,0.0,0.0,0.0,0.0,NSE,INR,13.95,10318813.0,18538979.0,11.65,2.9871793,3.9 - 16.25,-0.6999998,-0.04307691,3.9,16.25,1604573940.0,0.0,0.0,1176867900000.0,2.0,-7.098,2.25,1841289984.0,20.46,11.547222,4.002778,0.34664425,10.502837,5.047163,0.48055235,28632059904.0,6.9111114,0.7600196,15.0,15.0,False,POSTPOST,1612954740.0,1613390400.0,,,,,,,
DLINKINDIA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,D-LINK (INDIA)LTD,D-Link (India) Limited,finmb_109777668,Asia/Kolkata,IST,19800000.0,in_market,False,3.899994,3.6516798,1608717582.0,110.7,111.9,107.4 - 111.9,107.4,208330.0,106.8,0.0,0.0,0.0,0.0,NSE,INR,107.4,394797.0,386668.0,61.6,1.2545825,49.1 - 136.0,-25.300003,-0.18602943,49.1,136.0,,1.0,0.0093632955,1261107900000.0,2.0,8.168,,35504800.0,69.446,108.6375,2.0625,0.018985158,100.46277,10.237228,0.10190072,3937831424.0,,1.5940443,15.0,15.0,False,POSTPOST,,,13.552889,,,,,,
DOLLAR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DOLLAR INDUSTRIES,Dollar Industries Limited,finmb_115650812,Asia/Kolkata,IST,19800000.0,in_market,False,3.850006,1.740509,1608717599.0,225.05,230.0,215.15 - 230.0,215.15,110014.0,221.2,0.0,0.0,0.0,0.0,NSE,INR,225.0,218739.0,822584.0,128.95001,1.3418316,96.1 - 233.8,-8.75,-0.03742515,96.1,233.8,1604833140.0,1.7,0.007685353,1492746300000.0,2.0,12.211,11.95,56716100.0,86.395,182.14412,42.905884,0.23556009,148.45251,76.59749,0.515973,12730966016.0,18.832636,2.6048963,15.0,15.0,False,POSTPOST,1604833140.0,1604833140.0,18.430103,,,,,,
DONEAR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DONEAR INDUSTRIES,Donear Industries Limited,finmb_11777315,Asia/Kolkata,IST,19800000.0,in_market,False,1.0,3.0349011,1608717568.0,33.95,34.65,32.95 - 34.65,32.95,56647.0,32.95,0.0,33.95,0.0,0.0,NSE,INR,32.95,119732.0,399450.0,15.700001,0.860274,18.25 - 40.0,-6.049999,-0.15124997,18.25,40.0,,0.2,0.0060698027,1166586300000.0,2.0,-0.255,2.98,52000000.0,21.656,29.318571,4.6314297,0.15796915,27.778214,6.1717873,0.22218086,1795367680.0,11.392617,1.5676949,15.0,15.0,False,POSTPOST,,,,,,,,,
DPSCLTD.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DPSC LIMITED,India Power Corporation Limited,finmb_34766575,Asia/Kolkata,IST,19800000.0,in_market,False,0.19999981,1.8691572,1608717544.0,10.9,11.2,10.55 - 11.2,10.55,16453.0,10.7,0.0,0.0,0.0,0.0,NSE,INR,10.7,29973.0,72707.0,6.4999995,1.4772726,4.4 - 14.5,-3.6000004,-0.24827589,4.4,14.5,1597402740.0,0.05,0.0046728975,1208749500000.0,2.0,0.136,,973790016.0,16.61,11.779411,-0.8794117,-0.07465667,11.353237,-0.45323753,-0.039921436,10614310912.0,,0.65623116,15.0,15.0,False,POSTPOST,1597402740.0,1597402740.0,80.14705,,,,,,
DREDGECORP.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DREDGING CORP IND,Dredging Corporation of India Limited,finmb_9192440,Asia/Kolkata,IST,19800000.0,in_market,False,10.850006,3.8750024,1608717595.0,290.85,293.5,278.05 - 293.5,278.05,134623.0,280.0,0.0,0.0,0.0,0.0,NSE,INR,278.05,140567.0,364353.0,169.85,1.4037191,121.0 - 361.9,-71.04999,-0.19632491,121.0,361.9,,3.0,0.010714286,1074138300000.0,2.0,-3.223,,28000000.0,548.047,272.1111,18.738892,0.06886485,266.5351,24.31491,0.09122593,8115907584.0,,0.53070265,15.0,15.0,False,POSTPOST,,,,,,,,,
DSKULKARNI.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,,D.S. Kulkarni Developers Limited,finmb_20340399,America/New_York,EST,-18000000.0,us_market,False,,,1561759658.0,,,,,,,,,,,YHD,INR,,,,,,,,,,,,,,820506600000.0,2.0,-1.12,,25801000.0,148.26,,,,,,,,,,15.0,0.0,False,PRE,,,,,,,,,
DTIL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DHUNSERI TEA & IND,Dhunseri Tea & Industries Limited,finmb_254775225,Asia/Kolkata,IST,19800000.0,in_market,False,7.5,3.010839,1608717551.0,256.6,259.1,240.1 - 259.1,240.1,2796.0,249.1,0.0,0.0,0.0,0.0,NSE,INR,246.05,9414.0,6336.0,166.6,1.8511112,90.0 - 305.9,-49.299988,-0.16116375,90.0,305.9,,2.5,0.0100361295,1421725500000.0,2.0,13.131,,7004950.0,1243.109,269.4397,-12.839691,-0.047653303,228.90324,27.696762,0.12099768,1793585280.0,,0.20641795,15.0,15.0,False,POSTPOST,,,19.541544,,,,,,
DWARKESH.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DWARIKESH SUGAR IN,Dwarikesh Sugar Industries Limited,finmb_20703343,Asia/Kolkata,IST,19800000.0,in_market,False,2.1500015,7.337889,1608717598.0,31.45,31.8,29.5 - 31.8,29.5,1194221.0,29.3,0.0,0.0,0.0,0.0,NSE,INR,29.65,1098807.0,2554800.0,18.1,1.3558053,13.35 - 42.0,-10.549999,-0.25119045,13.35,42.0,,0.0,0.0,1104464700000.0,2.0,4.489,,188300992.0,27.719,29.462856,1.9871445,0.06744575,27.738214,3.7117863,0.1338149,5932350976.0,,1.1346009,15.0,15.0,False,POSTPOST,,,7.0060153,,,,,,
DYNPRO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,DYNEMIC PRODUCTS L,Dynemic Products Limited,finmb_24527286,Asia/Kolkata,IST,19800000.0,in_market,False,6.25,2.7771604,1608717601.0,231.3,233.25,225.15 - 233.25,225.15,61612.0,225.05,0.0,0.0,0.0,0.0,NSE,INR,225.15,133400.0,83091.0,150.3,1.8555555,81.0 - 285.0,-53.699997,-0.18842104,81.0,285.0,,0.0,0.0,1500435900000.0,2.0,23.921,,11328400.0,125.69,234.94028,-3.640274,-0.015494466,209.18546,22.114548,0.10571743,2623265792.0,,1.8402419,15.0,15.0,False,POSTPOST,,,9.669329,,,,,,
ECEIND.NS,en-US,US,NONE,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
EICHERMOT.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EICHER MOTORS,Eicher Motors Limited,finmb_8983678,Asia/Kolkata,IST,19800000.0,in_market,False,0.0,0.0,1608717598.0,2446.7,2474.95,2417.0 - 2474.95,2417.0,954444.0,2446.7,0.0,0.0,0.0,0.0,NSE,INR,2446.0,1485984.0,1593197.0,1201.69,0.9652051,1245.01 - 2727.0,-280.30005,-0.102786966,1245.01,2727.0,,0.0,0.0,820467900000.0,2.0,39.968,,273256992.0,378.116,2453.1182,-6.418213,-0.002616349,2154.5466,292.15332,0.13559851,668577890304.0,,6.4707656,15.0,15.0,False,POSTPOST,,,61.216473,,,,,,
EIHAHOTELS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EIH ASSOC HOTELS,EIH Associated Hotels Limited,finmb_23945286,Asia/Kolkata,IST,19800000.0,in_market,False,8.899994,3.3370805,1608717577.0,275.6,285.0,266.0 - 285.0,266.0,18362.0,266.7,0.0,0.0,0.0,0.0,NSE,INR,272.5,14756.0,64130.0,124.5,0.8239576,151.1 - 343.8,-68.19998,-0.1983711,151.1,343.8,,4.5,0.01687289,1207626300000.0,2.0,1.702,,30468100.0,104.679,258.11856,17.481445,0.06772642,247.51607,28.083939,0.1134631,8330285568.0,,2.6328108,15.0,15.0,False,POSTPOST,,,161.92714,,,,,,
EIMCOELECO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EIMCO ELECON INDIA,Eimco Elecon (India) Limited,finmb_20342769,Asia/Kolkata,IST,19800000.0,in_market,False,-0.25,-0.075380675,1608717596.0,331.4,342.4,325.05 - 342.4,325.05,1332.0,331.65,0.0,0.0,0.0,0.0,NSE,INR,329.95,1884.0,2508.0,145.4,0.7817204,186.0 - 384.0,-52.600006,-0.13697918,186.0,384.0,,5.0,0.015076134,1025495100000.0,2.0,20.609,,5768380.0,561.222,326.4397,4.9602966,0.015195139,317.38922,14.010773,0.04414382,1905457152.0,,0.5904972,15.0,15.0,False,POSTPOST,,,16.080353,,,,,,
ELECON.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ELECON ENGINEERING,Elecon Engineering Company Limited,finmb_20342793,Asia/Kolkata,IST,19800000.0,in_market,False,1.300003,3.7037127,1608717586.0,36.4,36.75,35.15 - 36.75,35.15,182707.0,35.1,0.0,0.0,0.0,0.0,NSE,INR,35.7,322894.0,248208.0,20.2,1.2469136,16.2 - 43.7,-7.299999,-0.16704804,16.2,43.7,,0.2,0.005698006,1159501500000.0,2.0,7.239,4.77,112200000.0,76.462,33.34853,3.0514717,0.091502436,28.010431,8.38957,0.29951593,4143776256.0,7.6310277,0.4760535,15.0,15.0,False,POSTPOST,,,5.0283194,-0.21,-173.33334,,,,
ELECTCAST.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ELECTROSTEEL CAST,Electrosteel Castings Limited,finmb_881054,Asia/Kolkata,IST,19800000.0,in_market,False,0.10000038,0.4750612,1608717587.0,21.15,21.5,21.05 - 21.5,21.05,1731473.0,21.05,0.0,0.0,0.0,0.0,NSE,INR,21.35,1389244.0,898973.0,13.15,1.64375,8.0 - 27.0,-5.8500004,-0.21666668,8.0,27.0,,0.3,0.014251783,1025495100000.0,2.0,-3.446,,432955008.0,63.355,22.130556,-0.9805565,-0.04430781,17.864538,3.2854614,0.18390967,9135699968.0,,0.33383316,15.0,15.0,False,POSTPOST,,,,,,,,,
EMAMILTD.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EMAMI LTD,Emami Limited,finmb_20342879,Asia/Kolkata,IST,19800000.0,in_market,False,2.0,0.47812578,1608717599.0,420.3,429.95,415.1 - 429.95,415.1,727662.0,418.3,0.0,420.3,0.0,0.0,NSE,INR,419.9,595578.0,865411.0,289.34998,2.209622,130.95 - 461.4,-41.100006,-0.089076735,130.95,461.4,,6.0,0.014343773,1154576700000.0,2.0,7.241,,444513984.0,39.927,405.9941,14.305878,0.035236664,326.5716,93.72839,0.28700718,185631784960.0,,10.526711,15.0,15.0,False,POSTPOST,,,58.044464,,,,,,
EMBASSY.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,,Embassy Office Parks REIT,finmb_582907728,America/New_York,EST,-18000000.0,us_market,False,296.687,1.4679838e-06,1561759658.0,20210509800.0,,,,,,,,,,YHD,INR,,,,,,,,,,,1604314740.0,10.04,,1554125400000.0,2.0,9.69,,771665024.0,282.156,,,,,,,9.223372036854776e+18,,71628848.0,15.0,0.0,False,PRE,1604314740.0,1604314740.0,2085708030.0,,,,,,
EMCO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EMCO LTD,EMCO Limited,finmb_20342884,Asia/Kolkata,IST,19800000.0,in_market,False,0.05000007,2.6315827,1608713042.0,1.95,1.95,1.95 - 1.95,1.95,14542.0,1.9,0.0,0.0,0.0,0.0,NSE,INR,1.95,11873.0,24490.0,1.5500001,3.8750002,0.4 - 2.3,-0.3499999,-0.15217388,0.4,2.3,,0.1,0.05263158,1134618300000.0,4.0,-51.53,,67909200.0,-42.161,1.367647,0.582353,0.4258065,1.4485612,0.50143886,0.3461634,143160032.0,,-0.04625128,15.0,15.0,False,POSTPOST,,,,,,,,,
EMKAY.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EMKAY GLOBAL FIN,Emkay Global Financial Services Limited,finmb_26792229,Asia/Kolkata,IST,19800000.0,in_market,False,1.0999985,1.6034963,1608717569.0,69.7,72.95,67.8 - 72.95,67.8,14484.0,68.6,0.0,0.0,0.0,0.0,NSE,INR,68.65,28310.0,26367.0,45.949997,1.9347367,23.75 - 84.0,-14.300003,-0.17023814,23.75,84.0,,1.0,0.01457726,1146195900000.0,2.0,-2.177,,24619000.0,63.953,68.545586,1.1544113,0.016841512,55.678417,14.02158,0.2518315,1695731200.0,,1.0898628,15.0,15.0,False,POSTPOST,,,,,,,,,
EMMBI.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EMMBI INDUSTRIES,Emmbi Industries Limited,finmb_64727120,Asia/Kolkata,IST,19800000.0,in_market,False,0.34999847,0.4713784,1608717592.0,74.6,76.5,73.6 - 76.5,73.6,13819.0,74.25,0.0,0.0,0.0,0.0,NSE,INR,73.65,47502.0,26116.0,34.6,0.86499995,40.0 - 139.9,-65.299995,-0.46676195,40.0,139.9,,0.4,0.0053872056,1266983100000.0,2.0,5.431,16.1,17690200.0,73.445,75.14706,-0.5470581,-0.0072798342,75.38022,-0.78022003,-0.010350461,1326044800.0,4.63354,1.0157261,15.0,15.0,False,POSTPOST,,,13.735959,11.48,6.498258,,,,
ENERGYDEV.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ENERGY DEV CO LTD,Energy Development Company Limited,finmb_20482437,Asia/Kolkata,IST,19800000.0,in_market,False,-0.4499998,-4.8913026,1608717601.0,8.75,9.05,8.75 - 9.05,8.75,146466.0,9.2,0.0,0.0,0.0,0.0,NSE,INR,9.0,48061.0,110281.0,5.5,1.6923077,3.25 - 11.8,-3.0500002,-0.2584746,3.25,11.8,,0.5,0.054347828,1193975100000.0,2.0,0.66,,47500000.0,16.259,7.345588,1.4044118,0.1911912,6.58777,2.16223,0.32821882,417347872.0,,0.5381634,15.0,15.0,False,POSTPOST,,,13.257575,,,,,,
ENGINERSIN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ENGINEERS INDIA,Engineers India Limited,finmb_7716003,Asia/Kolkata,IST,19800000.0,in_market,False,0.8499985,1.1176836,1608717600.0,76.9,77.5,76.15 - 77.5,76.15,2828113.0,76.05,0.0,0.0,0.0,0.0,NSE,INR,76.9,2329199.0,4521457.0,27.7,0.5630081,49.2 - 105.0,-28.099998,-0.26761904,49.2,105.0,,1.55,0.020381326,874381500000.0,2.0,5.817,7.3,631910976.0,38.609,72.99167,3.9083328,0.053544916,69.43156,7.468445,0.10756557,48560582656.0,10.534246,1.9917636,15.0,15.0,False,POSTPOST,,,13.219873,,,,,,
ENIL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ENTERTAINMENT NETW,Entertainment Network (India) Limited,finmb_21823441,Asia/Kolkata,IST,19800000.0,in_market,False,0.1499939,0.095812134,1608717581.0,156.7,160.05,155.0 - 160.05,155.0,26556.0,156.55,0.0,0.0,0.0,0.0,NSE,INR,158.5,40691.0,121178.0,58.699997,0.59897953,98.0 - 282.2,-125.500015,-0.4447201,98.0,282.2,,1.0,0.0063877353,1140061500000.0,2.0,-11.729,15.95,47670400.0,178.153,154.78677,1.9132233,0.012360379,148.45827,8.24173,0.055515464,7525705216.0,9.824451,0.87958103,15.0,15.0,False,POSTPOST,,,,,,,,,
EPL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EPL LIMITED,EPL Limited,finmb_9515549,Asia/Kolkata,IST,19800000.0,in_market,False,3.0999908,1.2434781,1608717597.0,252.4,256.95,248.0 - 256.95,248.0,266718.0,249.3,0.0,0.0,,,NSE,INR,249.3,,,4.399994,0.017741911,248.0 - 256.95,-4.5500183,-0.017707795,248.0,256.95,,4.1,0.016446048,,2.0,6.98,,315566016.0,50.972,,,,,,,79728607232.0,,4.951738,15.0,15.0,False,POSTPOST,,,36.160458,,,,,,
ERIS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ERIS LIFESCIENCES,Eris Lifesciences Limited,finmb_140122079,Asia/Kolkata,IST,19800000.0,in_market,False,25.0,4.450774,1608717595.0,586.7,598.0,559.5 - 598.0,559.5,694107.0,561.7,0.0,0.0,0.0,0.0,NSE,INR,564.55,179687.0,315479.0,265.7,0.8277259,321.0 - 598.0,-11.299988,-0.0188963,321.0,598.0,,2.87,0.005109489,1498707900000.0,2.0,23.197,,135780992.0,104.385,527.5357,59.164307,0.11215223,502.64963,84.050385,0.16721466,79323602944.0,,5.620539,15.0,15.0,False,POSTPOST,,,25.292063,,,,,,
EXCELCROP.NS,en-US,US,NONE,,False,,,,,finmb_20343045,,,,,False,,,,,,,,,,,,,,,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
EXCELINDUS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EXCEL INDUSTRIES,Excel Industries Limited,finmb_8189903,Asia/Kolkata,IST,19800000.0,in_market,False,15.450012,1.8931519,1608717598.0,831.55,843.8,806.0 - 843.8,806.0,9349.0,816.1,0.0,0.0,0.0,0.0,NSE,INR,806.0,20502.0,17954.0,456.05,1.2145139,375.5 - 1024.0,-192.45001,-0.18793947,375.5,1024.0,,0.0,0.0,1025495100000.0,2.0,42.637,,12570700.0,648.803,859.0485,-27.498535,-0.032010455,830.7374,0.81256104,0.0009781201,10461896704.0,,1.281668,15.0,15.0,False,POSTPOST,,,19.503014,,,,,,
EXIDEIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EXIDE INDUSTRIES,Exide Industries Limited,finmb_878434,Asia/Kolkata,IST,19800000.0,in_market,False,1.199997,0.65111065,1608717595.0,185.5,188.2,183.15 - 188.2,183.15,4222623.0,184.3,0.0,0.0,0.0,0.0,NSE,INR,185.0,3893693.0,3528302.0,60.800003,0.4875702,124.7 - 208.25,-22.75,-0.1092437,124.7,208.25,,4.1,0.022246337,1025495100000.0,2.0,7.174,,850000000.0,76.003,178.15,7.350006,0.041257404,164.02678,21.47322,0.1309129,157588193280.0,,2.4406931,15.0,15.0,False,POSTPOST,,,25.857264,,,,,,
EXPLEOSOL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,EXPLEO SOLUTIONS,Expleo Solutions Limited,finmb_4038976,Asia/Kolkata,IST,19800000.0,in_market,False,50.149994,10.391627,1608717601.0,532.75,537.0,483.35 - 537.0,483.35,144755.0,482.6,0.0,0.0,,,NSE,INR,493.0,40849.0,48322.0,420.15,3.73135,112.6 - 642.4,-109.650024,-0.17068808,112.6,642.4,,20.0,0.04144219,1256528700000.0,2.0,49.913,,10252500.0,174.754,483.60883,49.141174,0.10161348,422.78238,109.96762,0.26010454,5439537152.0,,3.048571,15.0,15.0,False,POSTPOST,,,10.673573,,,,,,
FEDDERELEC.NS,en-US,US,NONE,,False,,,,,finmb_20343169,,,,,False,,,,,,,,,,,,,,,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
FEDERALBNK.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,FED BANK,The Federal Bank Limited,finmb_8807870,Asia/Kolkata,IST,19800000.0,in_market,False,2.4500008,3.9644024,1608717600.0,64.25,64.75,61.25 - 64.75,61.25,34836319.0,61.8,0.0,0.0,0.0,0.0,NSE,INR,62.15,38290730.0,37800618.0,28.55,0.79971987,35.7 - 96.95,-32.699997,-0.33728725,35.7,96.95,,1.4,0.022653721,820467900000.0,2.0,7.52,8.42,1995730048.0,77.918,61.294445,2.955555,0.04821897,54.999645,9.250355,0.16818935,128225656832.0,7.6306415,0.82458484,15.0,15.0,False,POSTPOST,,,8.543883,,,,,,
FELDVR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,FUTURE ENTERPRISES,Future Enterprises Limited,finmb_141224,Asia/Kolkata,IST,19800000.0,in_market,False,0.6000004,4.633208,1608717113.0,13.55,13.55,12.4 - 13.55,12.4,41897.0,12.95,0.0,0.0,0.0,0.0,NSE,INR,13.5,67171.0,93545.0,5.3,0.6424243,8.25 - 27.5,-13.95,-0.5072727,8.25,27.5,,0.2,0.015444016,1165895100000.0,2.0,-6.703,,39374700.0,75.758,13.3970585,0.1529417,0.011416066,14.68669,-1.1366901,-0.07739594,6697832960.0,,0.178859,15.0,15.0,False,POSTPOST,,,,,,,,,
FIEMIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,FIEM INDUSTRIES LT,Fiem Industries Limited,finmb_28009406,Asia/Kolkata,IST,19800000.0,in_market,False,20.199982,4.08617,1608717577.0,514.55,522.7,501.0 - 522.7,501.0,17698.0,494.35,0.0,0.0,0.0,0.0,NSE,INR,505.0,38981.0,27909.0,311.25,1.5309887,203.3 - 683.2,-168.65002,-0.24685307,203.3,683.2,1496141940.0,13.0,0.026297158,1161229500000.0,2.0,34.63,63.88,13159800.0,395.399,535.37427,-20.82428,-0.038896676,497.35,17.199982,0.034583256,6759951872.0,8.054947,1.3013437,15.0,15.0,False,POSTPOST,1518605940.0,1518782400.0,14.858503,51.17,10.0556965,,,,
FINCABLES.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,FINOLEX CABLES,Finolex Cables Limited,finmb_878366,Asia/Kolkata,IST,19800000.0,in_market,False,8.649994,2.6351848,1608717600.0,336.9,340.0,328.7 - 340.0,328.7,357620.0,328.25,0.0,0.0,0.0,0.0,NSE,INR,329.8,241322.0,276929.0,174.5,1.0745075,162.4 - 429.95,-93.05002,-0.21642055,162.4,429.95,,5.5,0.016755521,1025495100000.0,2.0,20.535,27.77,152939008.0,201.082,313.4643,23.4357,0.07476354,288.92358,47.97641,0.16605225,51525152768.0,12.131797,1.6754359,15.0,15.0,False,POSTPOST,,,16.406136,,,,,,
FLFL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,FUTURE LIFESTYLE F,Future Lifestyle Fashions Limited,finmb_228350172,Asia/Kolkata,IST,19800000.0,in_market,False,4.0,4.9968767,1608717597.0,84.05,84.05,81.0 - 84.05,81.0,372636.0,80.05,0.0,0.0,0.0,0.0,NSE,INR,82.5,582656.0,502987.0,16.800003,0.24981417,67.25 - 424.95,-340.90002,-0.80221206,67.25,424.95,1549123140.0,1.4,0.017489068,1380599100000.0,2.0,-34.657,9.01,201775008.0,50.881,84.59286,-0.5428543,-0.0064172596,107.40929,-23.359283,-0.21747918,16959190016.0,9.328524,1.6518937,15.0,15.0,False,POSTPOST,1568199540.0,1568635200.0,,6.4,13.1328125,,,,
FOSECOIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,FOSECO(INDIA),Foseco India Limited,finmb_20343331,Asia/Kolkata,IST,19800000.0,in_market,False,22.650024,1.7501179,1608717595.0,1316.85,1335.0,1283.95 - 1335.0,1283.95,2613.0,1294.2,0.0,0.0,0.0,0.0,NSE,INR,1287.05,1673.0,5459.0,496.84998,0.6059146,820.0 - 1630.0,-313.15002,-0.19211657,820.0,1630.0,,5.0,0.0038633908,1025495100000.0,2.0,22.964,,6386460.0,272.86,1189.14,127.70996,0.10739691,1167.0011,149.84888,0.12840508,8426615296.0,,4.8261013,15.0,15.0,False,POSTPOST,,,57.3441,,,,,,
FSL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,FIRSTSOURCE SOLUTI,Firstsource Solutions Limited,finmb_3198922,Asia/Kolkata,IST,19800000.0,in_market,False,4.199997,5.559228,1608717596.0,79.75,80.5,77.0 - 80.5,77.0,7330182.0,75.55,0.0,0.0,0.0,0.0,NSE,INR,77.0,2739881.0,3776133.0,59.65,2.9676616,20.1 - 81.1,-1.3499985,-0.016646096,20.1,81.1,,0.0,0.0,1172115900000.0,2.0,5.381,6.04,695544000.0,42.444,75.63611,4.1138916,0.054390576,61.234043,18.515957,0.3023801,55276797952.0,13.203643,1.8789464,15.0,15.0,False,POSTPOST,,,14.820665,5.24,15.219466,,,,
GABRIEL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,GABRIEL INDIA,Gabriel India Limited,finmb_880175,Asia/Kolkata,IST,19800000.0,in_market,False,5.75,5.8613663,1608717597.0,103.85,104.5,97.9 - 104.5,97.9,525931.0,98.1,0.0,0.0,0.0,0.0,NSE,INR,99.5,216980.0,234059.0,64.35,1.6291139,39.5 - 130.9,-27.049995,-0.20664626,39.5,130.9,1486033140.0,1.05,0.010703363,1113968700000.0,2.0,3.569,8.26,143644000.0,44.98,105.73194,-1.8819427,-0.01779919,99.63936,4.21064,0.042258803,14895100928.0,12.5726385,2.3088038,15.0,15.0,False,POSTPOST,1526295540.0,1526644800.0,29.097786,6.9,15.050724,,,,
GALLANTT.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,GALLANTT METAL LTD,Gallantt Metal Limited,finmb_26221902,Asia/Kolkata,IST,19800000.0,in_market,False,1.7000008,4.755247,1608717591.0,37.45,39.5,34.9 - 39.5,34.9,100053.0,35.75,0.0,0.0,0.0,0.0,NSE,INR,36.25,27242.0,38516.0,20.25,1.1773255,17.2 - 40.8,-3.3499985,-0.082107805,17.2,40.8,,0.25,0.006993007,1144122300000.0,2.0,2.395,,81322304.0,81.867,34.594116,2.8558846,0.08255406,32.518703,4.9312973,0.15164496,3045520384.0,,0.45744932,15.0,15.0,False,POSTPOST,,,15.636744,,,,,,
GANESHHOUC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,GANESH HOUSING CP,Ganesh Housing Corporation Limited,finmb_20343475,Asia/Kolkata,IST,19800000.0,in_market,False,1.4499989,4.940371,1608716677.0,30.8,30.8,29.0 - 30.8,29.0,9196.0,29.35,0.0,0.0,0.0,0.0,NSE,INR,30.35,19068.0,30859.0,13.449999,0.77521604,17.35 - 49.85,-19.05,-0.38214645,17.35,49.85,,0.5,0.017035775,1172807100000.0,2.0,-26.139,,49227100.0,112.661,29.44853,1.351469,0.04589258,26.851439,3.9485607,0.14705211,1528850304.0,,0.2733865,15.0,15.0,False,POSTPOST,,,,,,,,,
